id,name,type,discription
323,tai nghe dareu eh722s 7.1,listen,"tai nghe dareu eh722s 7.1tai nghe dareu eh722s 7.1 tai nghe over ear - multi led driver: φ50mm * 10 mm(h) hiệu ứng: giả lập 7.1 kết nối: usb đệm tai: da mềm headband: kim loại frequency range: 20hz-20khz dây: 2.4m trọng lượng: 300 +/- 10g "
324,màn hình máy tính dell e2219hn 21.5'' ips full hd,screen,"màn hình máy tính dell e2219hn 21.5'' ips full hddell e2219hn - kích thước : 21.5 inch - tấm nền: ips - độ phân giải : 1920x1080 60 hz(16:9) - kết nối : hdmi, vga (chỉ kèm theo cable hdmi) - độ sáng: 250 cd/m2 - thời gian phản hồi: 14ms "
325,tai nghe dareu eh925 pro 7.1 rgb,listen,"tai nghe dareu eh925 pro 7.1 rgbtai nghe dareu eh925 pro 7.1 rgb phiên bản nâng cấp bộ giải mã âm thanh led rgb 16.8 triệu màu driver: φ53mm hiệu ứng: giả lập 7.1 usb soundcard thế hệ mới đệm tai cải tiến mới headband: kim loại frequency range: 20hz-20khz dây: 2.0m trọng lượng: 300 +/- 10g "
326,"màn hình máy tính dell u3219q 70pyr1 31.5"" 4k 60 hz",screen,"màn hình máy tính dell u3219q 70pyr1 31.5"" 4k 60 hzloại màn hình: màn hình phẳng tỉ lệ: 16:9 kích thước: 31.5 inch tấm nền: ips độ phân giải: 4k (3840 x 2160) tốc độ làm mới: 60hz thời gian đáp ứng: 8 ms (normal); 5 ms (fast) - (gray to gray) cổng kết nối: 1 displayport version 1.4 (hdcp 2.2), 1 hdmi port version 2.0 (hdcp 2.2), 1 usb type-c port "
327,tai nghe steelseries arctis 7 white,listen,"tai nghe steelseries arctis 7 whitetai nghe steelseries arctis 7 white củ loa đường kính 40mm tần số đáp ứng: 20 - 22000hz công nghệ không dây cao cấp trở kháng: 32ohm độ nhạy: 98db jack cắm usb và 3.5mm tiện lợi đèn led rgb 16.8 triệu màu "
328,tai nghe steelseries arctis 3 black,listen,"tai nghe steelseries arctis 3 blacktai nghe steelseries arctis 3 black củ loa đường kính 40mm tần số đáp ứng: 20 - 22000hz trở kháng: 32ohm độ nhạy: 98db tai nghe hỗ trợ âm thanh vòm 7.1 thông qua jack 3.5mm và phần mềm steelseries engine 3 "
329,"màn hình máy tính dell s2419h 23.8"" ips full hd",screen,"màn hình máy tính dell s2419h 23.8"" ips full hddell s2419h - kích thước: 23.8 inch - tấm nền: ips - độ phân giải : fhd 1920x1080 (16:9) - loa: 2x 5w waves maxxaudio - góc nhìn: 178/178 - kết nối : 2xhdmi, audio "
330,tai nghe steelseries arctis 7 black,listen,"tai nghe steelseries arctis 7 blacktai nghe steelseries arctis 7 black củ loa đường kính 40mm tần số đáp ứng: 20 - 22000hz công nghệ không dây cao cấp trở kháng: 32ohm độ nhạy: 98db jack cắm usb và 3.5mm tiện lợi đèn led rgb 16.8 triệu màu "
331,tai nghe steelseries arctis 5 white,listen,"tai nghe steelseries arctis 5 whitetai nghe steelseries arctis 5 white củ loa đường kính 40mm tần số đáp ứng: 20 - 22000hz trở kháng: 32ohm độ nhạy: 98db jack cắm usb và 3.5mm tiện lợi đèn led rgb 16.8 triệu màu tai nghe hỗ trợ âm thanh vòm 7.1 thông qua phần mềm steelseries engine 3 "
332,tai nghe steelseries arctis 3 white,listen,"tai nghe steelseries arctis 3 whitetai nghe steelseries arctis 3 white củ loa đường kính 40mm tần số đáp ứng: 20 - 22000hz trở kháng: 32ohm độ nhạy: 98db tai nghe hỗ trợ âm thanh vòm 7.1 thông qua jack 3.5mm và phần mềm steelseries engine 3 "
333,tai nghe steelseries arctis 5 black,listen,"tai nghe steelseries arctis 5 blacktai nghe steelseries arctis 5 black củ loa đường kính 40mm tần số đáp ứng: 20 - 22000hz trở kháng: 32ohm độ nhạy: 98db jack cắm usb và 3.5mm tiện lợi đèn led rgb 16.8 triệu màu tai nghe hỗ trợ âm thanh vòm 7.1 thông qua phần mềm steelseries engine 3 "
334,tai nghe steelseries arctis 3 black bluetooth,listen,"tai nghe steelseries arctis 3 black bluetoothtai nghe steelseries arctis 3 black bluetooth kết nối bluetooth tiện lợi củ loa đường kính 40mm tần số đáp ứng: 20 - 22000hz trở kháng: 32ohm độ nhạy: 98db tai nghe hỗ trợ âm thanh vòm 7.1 thông qua jack 3.5mm và phần mềm steelseries engine 3 "
335,tai nghe steelseries arctis pro,listen,"tai nghe steelseries arctis protai nghe steelseries arctis pro tai nghe chơi game thế hệ mới nhất củ loa đường kính 40mm tần số đáp ứng cực rộng: 10 - 40.000 hz thiết kế đỉnh cao cho cảm giác đeo vô cùng thoải mái hỗ trợ công nghệ âm thanh vòm 7.1 dts headphone x cao cấp nhất chất lượng âm thanh đỉnh cao "
336,tai nghe steelseries arctis pro + gamedac,listen,"tai nghe steelseries arctis pro + gamedactai nghe steelseries arctis pro + gamedac tai nghe chơi game thế hệ mới nhất củ loa đường kính 40mm tần số đáp ứng cực rộng: 10 - 40.000 hz thiết kế đỉnh cao cho cảm giác đeo vô cùng thoải mái gamedac - với tính năng là giải mã âm thanh và amply cho headphone rất cao cấp. hỗ trợ âm thanh số siêu chất lượng lên tới 96khz và chuẩn 24bit là tai nghe đỉnh cao cho cả game, phim và nhạc "
337,màn hình máy tính acer ed245qa um.ue5ss.a01 23.6 inch ips trắng,screen,"màn hình máy tính acer ed245qa um.ue5ss.a01 23.6 inch ips trắngloại màn hình: màn hình phẳng tỉ lệ: 16:9 kích thước: 23.6 inch tấm nền: ips độ phân giải: full hd (1920x1080) tốc độ làm mới: 75hz thời gian đáp ứng: 4 ms (gtg) cổng kết nối: 1 x vga(d-sub) ; 1 x hdmi "
338,màn hình máy tính acer vg240y um.qv0ss.001 24'' full hd 75hz gaming,screen,"màn hình máy tính acer vg240y um.qv0ss.001 24'' full hd 75hz gamingacer vg240y um.qv0ss.001 – đen - kích thước: 24 inch - tấm nền: ips - độ phân giải: full hd (1920x1080) - tốc độ làm mới: 75hz - thời gian đáp ứng: 1ms - cổng kết nối: vga, hdmi - loa: 2x loa 2w - phụ kiện: cáp nguồn, vga, hdmi "
339,màn hình máy tính acer vg270 um.hv0ss.001 27'' full hd 75hz gaming,screen,"màn hình máy tính acer vg270 um.hv0ss.001 27'' full hd 75hz gamingacer vg270 um.hv0ss.001 – đen - kích thước: 27 inch - tấm nền: ips - độ phân giải: full hd (1920x1080) - tốc độ làm mới: 75hz - thời gian đáp ứng: 1ms - cổng kết nối: vga, hdmi, speaker - phụ kiện: cáp nguồn, vga, hdmi "
340,màn hình máy tính acer ha270b um.hw0ss.b01 full hd,screen,"màn hình máy tính acer ha270b um.hw0ss.b01 full hdloại màn hình: màn hình phẳng tỉ lệ: 16:9 kích thước: 27 inch tấm nền: ips độ phân giải: full hd (1920x1080) tốc độ làm mới: 75hz thời gian đáp ứng: 1ms cổng kết nối: vga, hdmi phụ kiện: cáp vga, hdmi "
341,màn hình máy tính acer ed242qr um.ue2ss.001 23.6inch fhd 75hz,screen,"màn hình máy tính acer ed242qr um.ue2ss.001 23.6inch fhd 75hzloại màn hình: cong tỉ lệ: 16:9 kích thước: 23.6 inch tấm nền: va (vertical alignment) độ phân giải: full hd (1920x1080) tốc độ làm mới: 75hz thời gian đáp ứng: 4ms cổng kết nối: vga, hdmi 1.4 phụ kiện: cáp nguồn, cáp vga, cáp hdmi 1.4,... "
342,màn hình máy tính acer ed273 27 inch fhd 75hz cong (um.he3ss.002),screen,"màn hình máy tính acer ed273 27 inch fhd 75hz cong (um.he3ss.002)loại màn hình: cong tỉ lệ: 16:9 kích thước: 27 inch tấm nền: va độ phân giải: full hd (1920x1080) tốc độ làm mới: 75hz thời gian đáp ứng: 4ms cổng kết nối: vga, dvi, hdmi, speaker, audio in, audio out phụ kiện: cáp nguồn, cáp vga, dvi, hdmi, ... "
343,màn hình máy tính acer k222hql um.wx2ss.004,screen,"màn hình máy tính acer k222hql um.wx2ss.004loại màn hình: màn hình phẳng tỉ lệ: 16:9 kích thước: 21.5 inch tấm nền: tn độ phân giải: full hd (1920x1080) tốc độ làm mới: 60hz thời gian đáp ứng: 5ms cổng kết nối: vga, dvi, hdmi phụ kiện : cáp nguồn, cáp vga, cáp dvi "
344,"màn hình máy tính acer lcd eb192q 18.5"" ips (um.xe2ss.a03)",screen,"màn hình máy tính acer lcd eb192q 18.5"" ips (um.xe2ss.a03)acer lcd eb192q 18.5\"" ips (um.xe2ss.a03) - kích thước: 18.5\"" - tấm nền: ips - tỉ lệ: 16:9 - độ phân giải: 1366x768 - thời gian phản hồi: 4ms - kết nối: vga , dvi - phụ kiện : cáp nguồn, cáp vga, cáp dvi "
345,màn hình máy tính acer et241y 23.8'' fhd 60hz (um.qe1ss.001),screen,"màn hình máy tính acer et241y 23.8'' fhd 60hz (um.qe1ss.001)acer et241y (um.qe1ss.001) – đen - kích thước: 23.8 inch - tấm nền: ips - độ phân giải: full hd (1920x1080) - tốc độ làm mới: 60hz - thời gian đáp ứng: 4ms - cổng kết nối: vga, hdmi - phụ kiện: cáp vga "
346,màn hình máy tính acer predator xb253qgx 25 inch ips 240hz,screen,"màn hình máy tính acer predator xb253qgx 25 inch ips 240hzacer predator xb253qgx - kích thước: 25 inch - tấm nền: ips - hiển thị : 16.7 triệu màu - độ phân giải: full hd (1920x1080) - tốc độ làm mới: 240hz - thời gian đáp ứng: 1ms gtg , 0.5ms gtg ( overdrive ) - độ sáng : 400 cd/m2 - cổng kết nối: 2 x hdmi 2.0, speaker , displayport 1.2a , audio out , usb 3.0 - tính năng nổi bật : tương thích g-sync, 99% srgb , hdr 400 "
347,màn hình máy tính acer x34p 34'' uw-qhd 120hz cong (um.cx0ss.p01),screen,"màn hình máy tính acer x34p 34'' uw-qhd 120hz cong (um.cx0ss.p01)acer x34p (um.cx0ss.p01) – đen - kích thước: 34 inch - tấm nền: ips - độ phân giải: uw-qhd (3440 x 1440) - tốc độ làm mới: 120hz - thời gian đáp ứng: 4ms - cổng kết nối: hdmi, displayport, usb 3.0 hub, speaker - phụ kiện: cáp hdmi, displayport, usb 3.0 "
348,màn hình máy tính acer ed322qrp um.je2ss.p01 31.5 inch full hd 144hz,screen,"màn hình máy tính acer ed322qrp um.je2ss.p01 31.5 inch full hd 144hztỉ lệ: 16:9 kích thước: 31.5 inch tấm nền: va độ phân giải: full hd (1920x1080) tốc độ làm mới: 144hz độ sáng : 250 cd / m2 thời gian đáp ứng: 4ms cổng kết nối: hdmi, displayport loa : 2 x 3w công nghệ: màn hình chống lóa, amd freesync phụ kiện : cáp nguồn, cáp hdmi "
349,màn hình máy tính acer predator x27 27inch 4k 144hz,screen,"màn hình máy tính acer predator x27 27inch 4k 144hzacer predator x27 – đen - loại màn hình: cong - tỉ lệ: 16:9 - kích thước: 27 inch - tấm nền: ips - độ phân giải: 4k (3840 x 2160) - tốc độ làm mới: 144hz - thời gian đáp ứng: 4ms - cổng kết nối: hdmi, displayport - phụ kiện: cáp hdmi, cáp displayport "
350,màn hình máy tính acer ek241y 23.8 inch fhd ips 75hz (um.qe1ss.003),screen,"màn hình máy tính acer ek241y 23.8 inch fhd ips 75hz (um.qe1ss.003)kích thước: 23.8 inch tấm nền: ips độ phân giải: full hd (1920x1080) tốc độ làm mới: 75hz thời gian đáp ứng: 4ms cổng kết nối: vga, hdmi phụ kiện:cáp nguồn , cáp hdmi "
351,tai nghe logitech g331 stereo,listen,"tai nghe logitech g331 stereotai nghe logitech g331 stereo củ loa 50mm thế hệ mới phiên bản giản lược từ g431 với âm thanh stereo các nút bấm có thể lập trình mic cải tiến mới cho khả năng bắt tiếng và lọc tạp âm tốt hơn hỗ trợ tất cả các nền tảng pc, ps4, xbox, nintendo switch, mobile "
352,màn hình máy tính acer xv272up um.hx2ss.p01 27inch 144hz,screen,"màn hình máy tính acer xv272up um.hx2ss.p01 27inch 144hzacer xv272up um.hx2ss.p01 - loại màn hình: phẳng - tỉ lệ: 16:9 - kích thước: 27inch - độ phân giải: 2560 x 1440 - tần số quét 144hz - tấm nền: ips - thời gian đáp ứng: 1ms "
353,tai nghe logitech g933 artemis spectrum 7.1 wireless white,listen,"tai nghe logitech g933 artemis spectrum 7.1 wireless whitetai nghe logitech g933 artemis spectrum 7.1 wireless white tai nghe không dây cao cấp nhất của logitech\"" củ loa đường kính 40mm hỗ trợ công nghệ âm thanh vòm dts headphone kết nối không dây qua sóng 2.4ghz led rgb 16.8 triệu màu phần mềm logitech gaming software "
354,"màn hình máy tính acer r241yb (um.qr1ss.b01) 23.8""fhd ips 75hz",screen,"màn hình máy tính acer r241yb (um.qr1ss.b01) 23.8""fhd ips 75hzloại màn hình: màn hình phẳng tỉ lệ: 16:9 kích thước: 23.8 inch tấm nền: ips độ phân giải: full hd (1920x1080) tốc độ làm mới: 75hz thời gian đáp ứng: 1ms cổng kết nối: d-sub(vga), hdmi phụ kiện : cáp nguồn, cáp vga , cáp hdmi "
355,tai nghe logitech g633s 7.1 lightsync,listen,"tai nghe logitech g633s 7.1 lightsynctai nghe logitech g633s 7.1 lightsync củ loa pro-g 50mm thế hệ mới siêu việt tích hợp công nghệ âm thanh vòm 7.1 dts headphone:x 2.0 mới nhất các nút bấm có thể lập trình mic cải tiến mới cho khả năng bắt tiếng và lọc tạp âm tốt hơn hỗ trợ tất cả các nền tảng pc, ps4, xbox, nintendo switch, mobile "
356,màn hình máy tính acer r221qb um.wr1ss.b01 21.5'' ips,screen,"màn hình máy tính acer r221qb um.wr1ss.b01 21.5'' ipstỉ lệ: 16:9 kích thước: 21.5 inch tấm nền: ips độ phân giải: full hd (1920x1080) tốc độ làm mới: 75hz thời gian đáp ứng: 1ms cổng kết nối: 1 x hdmi , 1 x vga/d-sub công nghệ: màn hình chống lóa, amd freesync "
357,tai nghe logitech g431 7.1,listen,"tai nghe logitech g431 7.1tai nghe logitech g431 7.1 củ loa 50mm thế hệ mới tích hợp công nghệ âm thanh vòm 7.1 dts headphone:x 2.0 mới nhất các nút bấm có thể lập trình mic cải tiến mới cho khả năng bắt tiếng và lọc tạp âm tốt hơn hỗ trợ tất cả các nền tảng pc, ps4, xbox, nintendo switch, mobile "
358,màn hình máy tính acer predator x35,screen,"màn hình máy tính acer predator x35loại màn hình: màn hình cong curved 1800r tỉ lệ: 21:9 kích thước: 35 inch tấm nền: va độ phân giải: wqhd 3440 x 1440 tốc độ làm mới: 200hz thời gian đáp ứng: 2ms cổng kết nối: hdmi, displayport công nghệ: hdr 1000, 512 zones, quantum dot, gamemode (action, sport, racing) "
359,tai nghe logitech g pro,listen,"tai nghe logitech g protai nghe logitech g pro sử dụng màng loa hybrid g-pro mới nhất tần số đáp ứng: 20 - 20.000hz vỏ nhựa nilon pha sợi thủy tinh siêu bền gọng thép không rỉ đệm tai học da siêu êm "
360,tai nghe logitech g pro gen 2,listen,"tai nghe logitech g pro gen 2tai nghe logitech g pro gen 2 sử dụng màng loa hybrid g-pro mới nhất tần số đáp ứng: 20 - 20.000hz vỏ nhựa nilon pha sợi thủy tinh siêu bền gọng thép không rỉ đệm tai học da siêu êm "
361,tai nghe logitech g733 lightspeed wireless black,listen,"tai nghe logitech g733 lightspeed wireless blacktai nghe logitech g733 lightspeed wireless black trọng lượng siêu nhẹ, chỉ 278 g màng loa pro-g 40 mm thế hệ mới nhất độ nhạy tần số: 20 hz-20 khz công nghệ không dây lightspeed siêu tốc độ phạm vi hoạt động lên tới 20m thời lượng sử dụng pin 20h với led và 29h với không led "
362,tai nghe logitech g433 7.1 blue,listen,"tai nghe logitech g433 7.1 bluetai nghe logitech g433 7.1 blue thông số kỹ thuật thực tế: chiều cao: 172 mm chiều rộng: 81,7 mm chiều dày: 182 mm trọng lượng (không tính dây): 259 g usb dac: 160 mm chiều dài dây máy tính: 2 m chiều dài dây di động: 1,5 m thông số kỹ thuật: tai nghe: màng loa: 1,6 in (40 mm) độ nhạy tần số: 20hz-20khz trở kháng: 32 ohm độ nhạy: 107db@1khz spl 30mw/1cm độ dài dây: 2m micrô: kiểu thu của micrô: cardioid (đơn hướng) loại: điện dung electret phía sau kích thước: 4mm độ nhạy tần số: 100hz-10khz "
363,tai nghe logitech g433 7.1 red,listen,"tai nghe logitech g433 7.1 redtai nghe logitech g433 7.1 red thông số kỹ thuật thực tế: chiều cao: 172 mm chiều rộng: 81,7 mm chiều dày: 182 mm trọng lượng (không tính dây): 259 g usb dac: 160 mm chiều dài dây máy tính: 2 m chiều dài dây di động: 1,5 m thông số kỹ thuật: tai nghe: màng loa: 1,6 in (40 mm) độ nhạy tần số: 20hz-20khz trở kháng: 32 ohm độ nhạy: 107db@1khz spl 30mw/1cm độ dài dây: 2m micrô: kiểu thu của micrô: cardioid (đơn hướng) loại: điện dung electret phía sau kích thước: 4mm độ nhạy tần số: 100hz-10khz "
364,màn hình máy tính viewsonic vx2758-pc-mh - màn cong - 144hz - 1ms,screen,"màn hình máy tính viewsonic vx2758-pc-mh - màn cong - 144hz - 1msloại màn hình: màn hình cong tỉ lệ: 16:9 kích thước: 27 inch tấm nền: va độ phân giải: full hd (1920x1080) tốc độ làm mới: 144hz thời gian đáp ứng: 1ms cổng kết nối: hdmi, vga phụ kiện : cáp nguồn , cáp hdmi 1.4 "
365,màn hình máy tính viewsonic vx2458-c 24 inch fhd 144hz,screen,"màn hình máy tính viewsonic vx2458-c 24 inch fhd 144hzviewsonic vx2458-c - đen - loại màn hình: cong - tỉ lệ: 16:9 - kích thước: 24 inch - tấm nền: va - độ phân giải: full hd (1920x1080) - tốc độ làm mới: 144hz - thời gian đáp ứng: 1ms - cổng kết nối: dvi, hdmi, displayport - phụ kiện: cáp nguồn, cáp hdmi "
